hour,intersection_id,approach,vehicle_count
10.833,2,E,0
10.833,2,W,0
10.833,3,N,1
10.833,3,S,0
10.833,3,E,0
10.833,3,W,0
10.833,4,N,1
10.833,4,S,0
10.833,4,E,0
10.833,4,W,0
10.833,5,N,0
10.833,5,S,0
10.833,5,E,0
10.833,5,W,1
10.833,6,N,0
10.833,6,S,0
10.833,6,E,0
10.833,6,W,0
10.833,7,N,0
10.833,7,S,0
10.833,7,E,0
10.833,7,W,0
10.833,8,N,0
10.833,8,S,0
10.833,8,E,0
10.833,8,W,0
10.833,9,N,0
10.833,9,S,0
10.833,9,E,0
10.833,9,W,0
10.833,10,N,0
10.833,10,S,0
10.833,10,E,0
10.833,10,W,0
10.833,11,N,0
10.833,11,S,0
10.833,11,E,1
10.833,11,W,1
10.917,0,N,1
10.917,0,S,0
10.917,0,E,1
10.917,0,W,0
10.917,1,N,0
10.917,1,S,0
10.917,1,E,0
10.917,1,W,1
10.917,2,N,0
10.917,2,S,0
10.917,2,E,0
10.917,2,W,1
10.917,3,N,0
10.917,3,S,2
10.917,3,E,0
10.917,3,W,0
10.917,4,N,0
10.917,4,S,0
10.917,4,E,0
10.917,4,W,0
10.917,5,N,0
10.917,5,S,0
10.917,5,E,0
10.917,5,W,0
10.917,6,N,0
10.917,6,S,0
10.917,6,E,0
10.917,6,W,0
10.917,7,N,0
10.917,7,S,0
10.917,7,E,0
10.917,7,W,0
10.917,8,N,0
10.917,8,S,0
10.917,8,E,0
10.917,8,W,0
10.917,9,N,0
10.917,9,S,0
10.917,9,E,0
10.917,9,W,0
10.917,10,N,0
10.917,10,S,0
10.917,10,E,0
10.917,10,W,1
10.917,11,N,0
10.917,11,S,0
10.917,11,E,0
10.917,11,W,0
11.0,0,N,0
11.0,0,S,0
11.0,0,E,0
11.0,0,W,0
11.0,1,N,0
11.0,1,S,0
11.0,1,E,0
11.0,1,W,0
11.0,2,N,0
11.0,2,S,0
11.0,2,E,0
11.0,2,W,0
11.0,3,N,0
11.0,3,S,0
11.0,3,E,1
11.0,3,W,0
11.0,4,N,0
11.0,4,S,0
11.0,4,E,0
11.0,4,W,0
11.0,5,N,0
11.0,5,S,0
11.0,5,E,0
11.0,5,W,0
11.0,6,N,1
11.0,6,S,0
11.0,6,E,0
11.0,6,W,0
11.0,7,N,0
11.0,7,S,0
11.0,7,E,0
11.0,7,W,0
11.0,8,N,0
11.0,8,S,0
11.0,8,E,0
11.0,8,W,0
11.0,9,N,0
11.0,9,S,0
11.0,9,E,0
11.0,9,W,0
11.0,10,N,0
11.0,10,S,1
11.0,10,E,1
11.0,10,W,0
11.0,11,N,1
11.0,11,S,0
11.0,11,E,0
11.0,11,W,0
11.083,0,N,0
11.083,0,S,0
11.083,0,E,0
11.083,0,W,0
11.083,1,N,0
11.083,1,S,0
11.083,1,E,0
11.083,1,W,0
11.083,2,N,0
11.083,2,S,0
11.083,2,E,0
11.083,2,W,0
11.083,3,N,0
11.083,3,S,0
11.083,3,E,0
11.083,3,W,0
11.083,4,N,0
11.083,4,S,0
11.083,4,E,1
11.083,4,W,0
11.083,5,N,1
11.083,5,S,0
11.083,5,E,0
11.083,5,W,0
11.083,6,N,1
11.083,6,S,0
11.083,6,E,0
11.083,6,W,0
11.083,7,N,0
11.083,7,S,0
11.083,7,E,0
11.083,7,W,0
11.083,8,N,0
11.083,8,S,1
11.083,8,E,0
11.083,8,W,0
11.083,9,N,0
11.083,9,S,0
11.083,9,E,0
11.083,9,W,0
11.083,10,N,0
11.083,10,S,0
11.083,10,E,0
11.083,10,W,0
11.083,11,N,0
11.083,11,S,0
11.083,11,E,0
11.083,11,W,0
11.167,0,N,0
11.167,0,S,0
11.167,0,E,0
11.167,0,W,0
11.167,1,N,0
11.167,1,S,0
11.167,1,E,1
11.167,1,W,0
11.167,2,N,0
11.167,2,S,0
11.167,2,E,0
11.167,2,W,0
11.167,3,N,0
11.167,3,S,0
11.167,3,E,0
11.167,3,W,0
11.167,4,N,0
11.167,4,S,0
11.167,4,E,0
11.167,4,W,1
11.167,5,N,0
11.167,5,S,0
11.167,5,E,0
11.167,5,W,0
11.167,6,N,0
11.167,6,S,0
11.167,6,E,0
11.167,6,W,0
11.167,7,N,0
11.167,7,S,0
11.167,7,E,1
11.167,7,W,0
11.167,8,N,0
11.167,8,S,0
11.167,8,E,0
11.167,8,W,0
11.167,9,N,0
11.167,9,S,0
11.167,9,E,0
11.167,9,W,0
11.167,10,N,0
11.167,10,S,0
11.167,10,E,0
11.167,10,W,0
11.167,11,N,0
11.167,11,S,1
11.167,11,E,0
11.167,11,W,0
11.25,0,N,0
11.25,0,S,0
11.25,0,E,1
11.25,0,W,0
11.25,1,N,1
11.25,1,S,0
11.25,1,E,0
11.25,1,W,0
11.25,2,N,0
11.25,2,S,0
11.25,2,E,0
11.25,2,W,0
11.25,3,N,0
11.25,3,S,0
11.25,3,E,0
11.25,3,W,0
11.25,4,N,0
11.25,4,S,0
11.25,4,E,0
11.25,4,W,0
11.25,5,N,0
11.25,5,S,0
11.25,5,E,0
11.25,5,W,0
11.25,6,N,0
11.25,6,S,0
11.25,6,E,0
11.25,6,W,1
11.25,7,N,0
11.25,7,S,0
11.25,7,E,0
11.25,7,W,0
11.25,8,N,0
11.25,8,S,0
11.25,8,E,0
11.25,8,W,0
11.25,9,N,1
11.25,9,S,0
11.25,9,E,0
11.25,9,W,0
11.25,10,N,0
11.25,10,S,0
11.25,10,E,1
11.25,10,W,0
11.25,11,N,0
11.25,11,S,0
11.25,11,E,0
11.25,11,W,0
11.333,0,N,0
11.333,0,S,0
11.333,0,E,0
11.333,0,W,0
11.333,1,N,0
11.333,1,S,0
11.333,1,E,0
11.333,1,W,0
11.333,2,N,0
11.333,2,S,0
11.333,2,E,0
11.333,2,W,1
11.333,3,N,0
11.333,3,S,0
11.333,3,E,0
11.333,3,W,0
11.333,4,N,0
11.333,4,S,0
11.333,4,E,0
11.333,4,W,0
11.333,5,N,0
11.333,5,S,0
11.333,5,E,1
11.333,5,W,0
11.333,6,N,0
11.333,6,S,0
11.333,6,E,0
11.333,6,W,0
11.333,7,N,0
11.333,7,S,0
11.333,7,E,0
11.333,7,W,0
11.333,8,N,0
11.333,8,S,0
11.333,8,E,0
11.333,8,W,0
11.333,9,N,1
11.333,9,S,0
11.333,9,E,0
11.333,9,W,0
11.333,10,N,0
11.333,10,S,0
11.333,10,E,0
11.333,10,W,1
11.333,11,N,1
11.333,11,S,0
11.333,11,E,0
11.333,11,W,0
11.417,0,N,1
11.417,0,S,0
11.417,0,E,0
11.417,0,W,0
11.417,1,N,0
11.417,1,S,0
11.417,1,E,1
11.417,1,W,0
11.417,2,N,0
11.417,2,S,1
11.417,2,E,0
11.417,2,W,0
11.417,3,N,0
11.417,3,S,0
11.417,3,E,0
11.417,3,W,0
11.417,4,N,0
11.417,4,S,0
11.417,4,E,0
11.417,4,W,0
11.417,5,N,0
11.417,5,S,0
11.417,5,E,0
11.417,5,W,0
11.417,6,N,1
11.417,6,S,0
11.417,6,E,0
11.417,6,W,1
11.417,7,N,0
11.417,7,S,0
11.417,7,E,0
11.417,7,W,0
11.417,8,N,0
11.417,8,S,0
11.417,8,E,0
11.417,8,W,0
11.417,9,N,1
11.417,9,S,0
11.417,9,E,0
11.417,9,W,1
11.417,10,N,0
11.417,10,S,0
11.417,10,E,0
11.417,10,W,0
11.417,11,N,0
11.417,11,S,0
11.417,11,E,0
11.417,11,W,0
11.5,0,N,0
11.5,0,S,0
11.5,0,E,1
11.5,0,W,0
11.5,1,N,0
11.5,1,S,1
11.5,1,E,0
11.5,1,W,0
11.5,2,N,0
11.5,2,S,0
11.5,2,E,0
11.5,2,W,0
11.5,3,N,0
11.5,3,S,0
11.5,3,E,0
11.5,3,W,0
11.5,4,N,0
11.5,4,S,0
11.5,4,E,1
11.5,4,W,0
11.5,5,N,0
11.5,5,S,1
11.5,5,E,0
11.5,5,W,0
11.5,6,N,0
11.5,6,S,0
11.5,6,E,0
11.5,6,W,0
11.5,7,N,0
11.5,7,S,0
11.5,7,E,0
11.5,7,W,0
11.5,8,N,0
11.5,8,S,0
11.5,8,E,0
11.5,8,W,0
11.5,9,N,0
11.5,9,S,0
11.5,9,E,0
11.5,9,W,2
11.5,10,N,0
11.5,10,S,0
11.5,10,E,0
11.5,10,W,0
11.5,11,N,0
11.5,11,S,0
11.5,11,E,1
11.5,11,W,0
11.583,0,N,0
11.583,0,S,1
11.583,0,E,0
11.583,0,W,0
11.583,1,N,0
11.583,1,S,0
11.583,1,E,0
11.583,1,W,0
11.583,2,N,1
11.583,2,S,0
11.583,2,E,0
11.583,2,W,0
11.583,3,N,0
11.583,3,S,0
11.583,3,E,0
11.583,3,W,0
11.583,4,N,1
11.583,4,S,0
11.583,4,E,0
11.583,4,W,0
11.583,5,N,0
11.583,5,S,0
11.583,5,E,1
11.583,5,W,0
11.583,6,N,0
11.583,6,S,0
11.583,6,E,0
11.583,6,W,0
11.583,7,N,0
11.583,7,S,0
11.583,7,E,0
11.583,7,W,0
11.583,8,N,0
11.583,8,S,0
11.583,8,E,0
11.583,8,W,0
11.583,9,N,0
11.583,9,S,0
11.583,9,E,0
11.583,9,W,0
11.583,10,N,1
11.583,10,S,1
11.583,10,E,0
11.583,10,W,1
11.583,11,N,0
11.583,11,S,0
11.583,11,E,0
11.583,11,W,0
11.667,0,N,0
11.667,0,S,0
11.667,0,E,0
11.667,0,W,0
11.667,1,N,1
11.667,1,S,0
11.667,1,E,0
11.667,1,W,0
11.667,2,N,0
11.667,2,S,0
11.667,2,E,0
11.667,2,W,0
11.667,3,N,0
11.667,3,S,0
11.667,3,E,0
11.667,3,W,0
11.667,4,N,1
11.667,4,S,0
11.667,4,E,2
11.667,4,W,0
11.667,5,N,0
11.667,5,S,0
11.667,5,E,0
11.667,5,W,0
11.667,6,N,0
11.667,6,S,0
11.667,6,E,0
11.667,6,W,0
11.667,7,N,1
11.667,7,S,0
11.667,7,E,0
11.667,7,W,0
11.667,8,N,0
11.667,8,S,0
11.667,8,E,0
11.667,8,W,0
11.667,9,N,0
11.667,9,S,0
11.667,9,E,0
11.667,9,W,0
11.667,10,N,0
11.667,10,S,0
11.667,10,E,0
11.667,10,W,0
11.667,11,N,0
11.667,11,S,0
11.667,11,E,0
11.667,11,W,0
11.75,0,N,0
11.75,0,S,1
11.75,0,E,0
11.75,0,W,0
11.75,1,N,1
11.75,1,S,0
11.75,1,E,0
11.75,1,W,0
11.75,2,N,0
11.75,2,S,0
11.75,2,E,0
11.75,2,W,0
11.75,3,N,0
11.75,3,S,0
11.75,3,E,0
11.75,3,W,0
11.75,4,N,0
11.75,4,S,0
11.75,4,E,0
11.75,4,W,0
11.75,5,N,0
11.75,5,S,0
11.75,5,E,0
11.75,5,W,2
11.75,6,N,0
11.75,6,S,1
11.75,6,E,0
11.75,6,W,0
11.75,7,N,0
11.75,7,S,0
11.75,7,E,0
11.75,7,W,0
11.75,8,N,0
11.75,8,S,0
11.75,8,E,0
11.75,8,W,0
11.75,9,N,0
11.75,9,S,0
11.75,9,E,0
11.75,9,W,2
11.75,10,N,0
11.75,10,S,0
11.75,10,E,0
11.75,10,W,0
11.75,11,N,0
11.75,11,S,0
11.75,11,E,0
11.75,11,W,0
11.833,0,N,0
11.833,0,S,0
11.833,0,E,0
11.833,0,W,0
11.833,1,N,0
11.833,1,S,0
11.833,1,E,0
11.833,1,W,0
11.833,2,N,0
11.833,2,S,0
11.833,2,E,0
11.833,2,W,0
11.833,3,N,1
11.833,3,S,0
11.833,3,E,0
11.833,3,W,0
11.833,4,N,0
11.833,4,S,0
11.833,4,E,0
11.833,4,W,1
11.833,5,N,0
11.833,5,S,0
11.833,5,E,0
11.833,5,W,0
11.833,6,N,0
11.833,6,S,0
11.833,6,E,1
11.833,6,W,0
11.833,7,N,0
11.833,7,S,0
11.833,7,E,1
11.833,7,W,0
11.833,8,N,0
11.833,8,S,0
11.833,8,E,2
11.833,8,W,0
11.833,9,N,1
11.833,9,S,1
11.833,9,E,0
11.833,9,W,0
11.833,10,N,0
11.833,10,S,0
11.833,10,E,0
11.833,10,W,0
11.833,11,N,0
11.833,11,S,0
11.833,11,E,0
11.833,11,W,0
11.917,0,N,0
11.917,0,S,0
11.917,0,E,0
11.917,0,W,0
11.917,1,N,0
11.917,1,S,0
11.917,1,E,0
11.917,1,W,0
11.917,2,N,0
11.917,2,S,0
11.917,2,E,0
11.917,2,W,0
11.917,3,N,0
11.917,3,S,0
11.917,3,E,0
11.917,3,W,0
11.917,4,N,0
11.917,4,S,0
11.917,4,E,0
11.917,4,W,0
11.917,5,N,0
11.917,5,S,0
11.917,5,E,0
11.917,5,W,0
11.917,6,N,1
11.917,6,S,0
11.917,6,E,0
11.917,6,W,0
11.917,7,N,0
11.917,7,S,0
11.917,7,E,0
11.917,7,W,0
11.917,8,N,0
11.917,8,S,0
11.917,8,E,0
11.917,8,W,0
11.917,9,N,0
11.917,9,S,0
11.917,9,E,0
11.917,9,W,0
11.917,10,N,0
11.917,10,S,0
11.917,10,E,0
11.917,10,W,0
11.917,11,N,0
11.917,11,S,0
11.917,11,E,0
11.917,11,W,0
12.0,0,N,0
12.0,0,S,0
12.0,0,E,0
12.0,0,W,0
12.0,1,N,0
12.0,1,S,0
12.0,1,E,0
12.0,1,W,0
12.0,2,N,0
12.0,2,S,0
12.0,2,E,0
12.0,2,W,0
12.0,3,N,0
12.0,3,S,0
12.0,3,E,0
12.0,3,W,0
12.0,4,N,0
12.0,4,S,0
12.0,4,E,0
12.0,4,W,0
12.0,5,N,0
12.0,5,S,0
12.0,5,E,0
12.0,5,W,0
12.0,6,N,0
12.0,6,S,0
12.0,6,E,0
12.0,6,W,0
12.0,7,N,0
12.0,7,S,0
12.0,7,E,0
12.0,7,W,1
12.0,8,N,0
12.0,8,S,0
12.0,8,E,1
12.0,8,W,0
12.0,9,N,0
12.0,9,S,0
12.0,9,E,0
12.0,9,W,0
12.0,10,N,0
12.0,10,S,1
12.0,10,E,0
12.0,10,W,0
12.0,11,N,0
12.0,11,S,0
12.0,11,E,0
12.0,11,W,0
12.083,0,N,0
12.083,0,S,0
12.083,0,E,0
12.083,0,W,0
12.083,1,N,0
12.083,1,S,0
12.083,1,E,0
12.083,1,W,0
12.083,2,N,0
12.083,2,S,0
12.083,2,E,0
12.083,2,W,0
12.083,3,N,0
12.083,3,S,1
12.083,3,E,0
12.083,3,W,0
12.083,4,N,0
12.083,4,S,0
12.083,4,E,0
12.083,4,W,0
12.083,5,N,1
12.083,5,S,0
12.083,5,E,0
12.083,5,W,0
12.083,6,N,0
12.083,6,S,0
12.083,6,E,1
12.083,6,W,0
12.083,7,N,0
12.083,7,S,0
12.083,7,E,0
12.083,7,W,0
12.083,8,N,0
12.083,8,S,0
12.083,8,E,0
12.083,8,W,0
12.083,9,N,0
12.083,9,S,1
12.083,9,E,0
12.083,9,W,0
12.083,10,N,1
12.083,10,S,1
12.083,10,E,0
12.083,10,W,0
12.083,11,N,0
12.083,11,S,0
12.083,11,E,1
12.083,11,W,0
12.167,0,N,0
12.167,0,S,0
12.167,0,E,0
12.167,0,W,0
12.167,1,N,0
12.167,1,S,0
12.167,1,E,0
12.167,1,W,0
12.167,2,N,0
12.167,2,S,0
12.167,2,E,0
12.167,2,W,0
12.167,3,N,0
12.167,3,S,0
12.167,3,E,0
12.167,3,W,1
12.167,4,N,0
12.167,4,S,0
12.167,4,E,0
12.167,4,W,0
12.167,5,N,0
12.167,5,S,0
12.167,5,E,0
12.167,5,W,0
12.167,6,N,0
12.167,6,S,0
12.167,6,E,0
12.167,6,W,0
12.167,7,N,1
12.167,7,S,2
12.167,7,E,0
12.167,7,W,0
12.167,8,N,0
12.167,8,S,0
12.167,8,E,1
12.167,8,W,0
12.167,9,N,0
12.167,9,S,0
12.167,9,E,0
12.167,9,W,0
12.167,10,N,0
12.167,10,S,0
12.167,10,E,0
12.167,10,W,0
12.167,11,N,0
12.167,11,S,0
12.167,11,E,0
12.167,11,W,0
12.25,0,N,0
12.25,0,S,0
12.25,0,E,0
12.25,0,W,1
12.25,1,N,0
12.25,1,S,0
12.25,1,E,0
12.25,1,W,0
12.25,2,N,0
12.25,2,S,0
12.25,2,E,0
12.25,2,W,0
12.25,3,N,0
12.25,3,S,0
12.25,3,E,0
12.25,3,W,0
12.25,4,N,0
12.25,4,S,0
12.25,4,E,0
12.25,4,W,0
12.25,5,N,0
12.25,5,S,1
12.25,5,E,0
12.25,5,W,0
12.25,6,N,0
12.25,6,S,0
12.25,6,E,0
12.25,6,W,0
12.25,7,N,0
12.25,7,S,0
12.25,7,E,0
12.25,7,W,0
12.25,8,N,0
12.25,8,S,0
12.25,8,E,0
12.25,8,W,0
12.25,9,N,0
12.25,9,S,0
12.25,9,E,0
12.25,9,W,0
12.25,10,N,0
12.25,10,S,0
12.25,10,E,0
12.25,10,W,0
12.25,11,N,0
12.25,11,S,0
12.25,11,E,0
12.25,11,W,0
12.333,0,N,0
12.333,0,S,0
12.333,0,E,0
12.333,0,W,0
12.333,1,N,0
12.333,1,S,0
12.333,1,E,0
12.333,1,W,0
12.333,2,N,1
12.333,2,S,0
12.333,2,E,0
12.333,2,W,0
12.333,3,N,0
12.333,3,S,0
12.333,3,E,0
12.333,3,W,0
12.333,4,N,0
12.333,4,S,0
12.333,4,E,0
12.333,4,W,0
12.333,5,N,0
12.333,5,S,0
12.333,5,E,0
12.333,5,W,1
12.333,6,N,0
12.333,6,S,0
12.333,6,E,0
12.333,6,W,0
12.333,7,N,0
12.333,7,S,0
12.333,7,E,0
12.333,7,W,0
12.333,8,N,0
12.333,8,S,0
12.333,8,E,0
12.333,8,W,0
12.333,9,N,0
12.333,9,S,0
12.333,9,E,0
12.333,9,W,0
12.333,10,N,0
12.333,10,S,0
12.333,10,E,0
12.333,10,W,0
12.333,11,N,0
12.333,11,S,0
12.333,11,E,0
12.333,11,W,0
12.417,0,N,0
12.417,0,S,0
12.417,0,E,0
12.417,0,W,0
12.417,1,N,0
12.417,1,S,1
12.417,1,E,0
12.417,1,W,0
12.417,2,N,0
12.417,2,S,0
12.417,2,E,0
12.417,2,W,0
12.417,3,N,0
12.417,3,S,0
12.417,3,E,0
12.417,3,W,0
12.417,4,N,0
12.417,4,S,1
12.417,4,E,0
12.417,4,W,0
12.417,5,N,0
12.417,5,S,1
12.417,5,E,0
12.417,5,W,0
12.417,6,N,0
12.417,6,S,0
12.417,6,E,0
12.417,6,W,0
12.417,7,N,0
12.417,7,S,1
12.417,7,E,0
12.417,7,W,0
12.417,8,N,1
12.417,8,S,0
12.417,8,E,1
12.417,8,W,0
12.417,9,N,0
12.417,9,S,0
12.417,9,E,0
12.417,9,W,0
12.417,10,N,0
12.417,10,S,0
12.417,10,E,1
12.417,10,W,0
12.417,11,N,0
12.417,11,S,0
12.417,11,E,0
12.417,11,W,0
12.5,0,N,0
12.5,0,S,1
12.5,0,E,0
12.5,0,W,1
12.5,1,N,0
12.5,1,S,0
12.5,1,E,0
12.5,1,W,0
12.5,2,N,0
12.5,2,S,0
12.5,2,E,0
12.5,2,W,0
12.5,3,N,0
12.5,3,S,0
12.5,3,E,0
12.5,3,W,0
12.5,4,N,0
12.5,4,S,0
12.5,4,E,0
12.5,4,W,0
12.5,5,N,0
12.5,5,S,0
12.5,5,E,0
12.5,5,W,0
12.5,6,N,0
12.5,6,S,1
12.5,6,E,0
12.5,6,W,0
12.5,7,N,1
12.5,7,S,0
12.5,7,E,0
12.5,7,W,0
12.5,8,N,0
12.5,8,S,0
12.5,8,E,1
12.5,8,W,0
12.5,9,N,0
12.5,9,S,0
12.5,9,E,0
12.5,9,W,0
12.5,10,N,0
12.5,10,S,0
12.5,10,E,0
12.5,10,W,0
12.5,11,N,0
12.5,11,S,0
12.5,11,E,0
12.5,11,W,0
12.583,0,N,0
12.583,0,S,1
12.583,0,E,0
12.583,0,W,0
12.583,1,N,0
12.583,1,S,0
12.583,1,E,0
12.583,1,W,0
12.583,2,N,0
12.583,2,S,0
12.583,2,E,0
12.583,2,W,0
12.583,3,N,0
12.583,3,S,0
12.583,3,E,0
12.583,3,W,0
12.583,4,N,0
12.583,4,S,1
12.583,4,E,1
12.583,4,W,0
12.583,5,N,0
12.583,5,S,0
12.583,5,E,0
12.583,5,W,0
12.583,6,N,0
12.583,6,S,0
12.583,6,E,1
12.583,6,W,0
12.583,7,N,0
12.583,7,S,0
12.583,7,E,0
12.583,7,W,0
12.583,8,N,1
12.583,8,S,0
12.583,8,E,1
12.583,8,W,1
12.583,9,N,0
12.583,9,S,1
12.583,9,E,0
12.583,9,W,0
12.583,10,N,0
12.583,10,S,0
12.583,10,E,0
12.583,10,W,0
12.583,11,N,0
12.583,11,S,0
12.583,11,E,1
12.583,11,W,1
12.667,0,N,0
12.667,0,S,1
12.667,0,E,0
12.667,0,W,1
12.667,1,N,0
12.667,1,S,0
12.667,1,E,0
12.667,1,W,0
12.667,2,N,0
12.667,2,S,0
12.667,2,E,0
12.667,2,W,0
12.667,3,N,0
12.667,3,S,0
12.667,3,E,0
12.667,3,W,0
12.667,4,N,0
12.667,4,S,0
12.667,4,E,0
12.667,4,W,0
12.667,5,N,0
12.667,5,S,0
12.667,5,E,0
12.667,5,W,0
12.667,6,N,0
12.667,6,S,0
12.667,6,E,0
12.667,6,W,0
12.667,7,N,0
12.667,7,S,0
12.667,7,E,1
12.667,7,W,0
12.667,8,N,0
12.667,8,S,0
12.667,8,E,0
12.667,8,W,0
12.667,9,N,0
12.667,9,S,0
12.667,9,E,0
12.667,9,W,1
12.667,10,N,0
12.667,10,S,1
12.667,10,E,0
12.667,10,W,0
12.667,11,N,0
12.667,11,S,0
12.667,11,E,0
12.667,11,W,1
12.75,0,N,0
12.75,0,S,0
12.75,0,E,1
12.75,0,W,0
12.75,1,N,0
12.75,1,S,0
12.75,1,E,0
12.75,1,W,1
12.75,2,N,0
12.75,2,S,0
12.75,2,E,0
12.75,2,W,0
12.75,3,N,0
12.75,3,S,0
12.75,3,E,0
12.75,3,W,0
12.75,4,N,0
12.75,4,S,1
12.75,4,E,1
12.75,4,W,0
12.75,5,N,0
12.75,5,S,0
12.75,5,E,0
12.75,5,W,0
12.75,6,N,0
12.75,6,S,0
12.75,6,E,1
12.75,6,W,0
12.75,7,N,0
12.75,7,S,0
12.75,7,E,0
12.75,7,W,0
12.75,8,N,0
12.75,8,S,0
12.75,8,E,1
12.75,8,W,0
12.75,9,N,0
12.75,9,S,0
12.75,9,E,1
12.75,9,W,0
12.75,10,N,1
12.75,10,S,1
12.75,10,E,0
12.75,10,W,0
12.75,11,N,1
12.75,11,S,0
12.75,11,E,0
12.75,11,W,0
12.833,0,N,0
12.833,0,S,1
12.833,0,E,0
12.833,0,W,0
12.833,1,N,0
12.833,1,S,0
12.833,1,E,0
12.833,1,W,0
12.833,2,N,0
12.833,2,S,0
12.833,2,E,0
12.833,2,W,0
12.833,3,N,0
12.833,3,S,0
12.833,3,E,0
12.833,3,W,0
12.833,4,N,1
12.833,4,S,0
12.833,4,E,0
12.833,4,W,0
12.833,5,N,0
12.833,5,S,0
12.833,5,E,0
12.833,5,W,0
12.833,6,N,0
12.833,6,S,0
12.833,6,E,0
12.833,6,W,0
12.833,7,N,1
12.833,7,S,0
12.833,7,E,0
12.833,7,W,0
12.833,8,N,0
12.833,8,S,0
12.833,8,E,0
12.833,8,W,0
12.833,9,N,1
12.833,9,S,0
12.833,9,E,0
12.833,9,W,0
12.833,10,N,0
12.833,10,S,0
12.833,10,E,0
12.833,10,W,0
12.833,11,N,0
12.833,11,S,0
12.833,11,E,0
12.833,11,W,0
12.917,0,N,0
12.917,0,S,0
12.917,0,E,0
12.917,0,W,0
12.917,1,N,0
12.917,1,S,1
12.917,1,E,0
12.917,1,W,0
12.917,2,N,0
12.917,2,S,0
12.917,2,E,0
12.917,2,W,1
12.917,3,N,0
12.917,3,S,0
12.917,3,E,0
12.917,3,W,0
12.917,4,N,0
12.917,4,S,0
12.917,4,E,0
12.917,4,W,0
12.917,5,N,1
12.917,5,S,0
12.917,5,E,1
12.917,5,W,0
12.917,6,N,0
12.917,6,S,0
12.917,6,E,0
12.917,6,W,0
12.917,7,N,0
12.917,7,S,0
12.917,7,E,0
12.917,7,W,0
12.917,8,N,0
12.917,8,S,0
12.917,8,E,0
12.917,8,W,0
12.917,9,N,0
12.917,9,S,0
12.917,9,E,0
12.917,9,W,0
12.917,10,N,0
12.917,10,S,0
12.917,10,E,0
12.917,10,W,0
12.917,11,N,0
12.917,11,S,0
12.917,11,E,0
12.917,11,W,0
13.0,0,N,0
13.0,0,S,1
13.0,0,E,1
13.0,0,W,0
13.0,1,N,0
13.0,1,S,0
13.0,1,E,0
13.0,1,W,0
13.0,2,N,0
13.0,2,S,0
13.0,2,E,0
13.0,2,W,0
13.0,3,N,0
13.0,3,S,0
13.0,3,E,0
13.0,3,W,0
13.0,4,N,0
13.0,4,S,0
13.0,4,E,0
13.0,4,W,0
13.0,5,N,0
13.0,5,S,0
13.0,5,E,0
13.0,5,W,1
13.0,6,N,1
13.0,6,S,0
13.0,6,E,0
13.0,6,W,0
13.0,7,N,0
13.0,7,S,0
13.0,7,E,0
13.0,7,W,0
13.0,8,N,0
13.0,8,S,0
13.0,8,E,0
13.0,8,W,0
13.0,9,N,0
13.0,9,S,0
13.0,9,E,0
13.0,9,W,0
13.0,10,N,0
13.0,10,S,0
13.0,10,E,0
13.0,10,W,0
13.0,11,N,0
13.0,11,S,0
13.0,11,E,0
13.0,11,W,0
13.083,0,N,0
13.083,0,S,0
13.083,0,E,0
13.083,0,W,1
13.083,1,N,0
13.083,1,S,1
13.083,1,E,1
13.083,1,W,0
13.083,2,N,0
13.083,2,S,0
13.083,2,E,0
13.083,2,W,0
13.083,3,N,0
13.083,3,S,0
13.083,3,E,0
13.083,3,W,1
13.083,4,N,0
13.083,4,S,0
13.083,4,E,0
13.083,4,W,0
13.083,5,N,0
13.083,5,S,0
13.083,5,E,0
13.083,5,W,0
13.083,6,N,0
13.083,6,S,0
13.083,6,E,0
13.083,6,W,0
13.083,7,N,0
13.083,7,S,0
13.083,7,E,0
13.083,7,W,0
13.083,8,N,0
13.083,8,S,0
13.083,8,E,0
13.083,8,W,0
13.083,9,N,1
13.083,9,S,0
13.083,9,E,0
13.083,9,W,0
13.083,10,N,0
13.083,10,S,0
13.083,10,E,0
13.083,10,W,1
13.083,11,N,0
13.083,11,S,0
13.083,11,E,0
13.083,11,W,0
13.167,0,N,0
13.167,0,S,0
13.167,0,E,0
13.167,0,W,0
13.167,1,N,0
13.167,1,S,0
13.167,1,E,0
13.167,1,W,0
13.167,2,N,0
13.167,2,S,0
13.167,2,E,0
13.167,2,W,0
13.167,3,N,0
13.167,3,S,0
13.167,3,E,1
13.167,3,W,0
13.167,4,N,0
13.167,4,S,0
13.167,4,E,0
13.167,4,W,0
13.167,5,N,0
13.167,5,S,1
13.167,5,E,0
13.167,5,W,0
13.167,6,N,0
13.167,6,S,1
13.167,6,E,0
13.167,6,W,0
13.167,7,N,0
13.167,7,S,0
13.167,7,E,0
13.167,7,W,0
13.167,8,N,0
13.167,8,S,0
13.167,8,E,0
13.167,8,W,0
13.167,9,N,0
13.167,9,S,0
13.167,9,E,1
13.167,9,W,1
13.167,10,N,0
13.167,10,S,0
13.167,10,E,0
13.167,10,W,0
13.167,11,N,0
13.167,11,S,0
13.167,11,E,0
13.167,11,W,0
13.25,0,N,0
13.25,0,S,0
13.25,0,E,0
13.25,0,W,0
13.25,1,N,0
13.25,1,S,0
13.25,1,E,0
13.25,1,W,0
13.25,2,N,0
13.25,2,S,0
13.25,2,E,0
13.25,2,W,0
13.25,3,N,0
13.25,3,S,0
13.25,3,E,0
13.25,3,W,0
